,Plant Name,UniqueID_Final,ORIS Plant Code,Boiler/Generator/Committed Unit,Unit ID,CAMD Database UnitID,PlantType,Combustion Turbine/IC Engine,Region Name,State Name,State Code,County,County Code,FIPS5,Capacity (MW),Heat Rate (Btu/kWh),On Line Year,Retirement Year,Firing,Bottom,Cogen?,Modeled Fuels,Wet/DryScrubber,Scrubber_Online_Year,Scrubber Efficiency,NOx Comb Control,NOx Post-Comb Control,SCR_Online_Year,SNCR_Online_Year,PM Control,FlueGasConditioning_Flag,Mercury_Controls,ACI_Online_Year,Mercury_Controls Efficiency,SO2 Permit Rate (lbs/mmBtu),Mode 1 NOx Rate (lbs/mmBtu),Mode 2 NOx Rate (lbs/mmBtu),Mode 3 NOx Rate  (lbs/mmBtu),Mode 4 NOx Rate  (lbs/mmBtu),Hg EMF for BIT,Hg EMF for SUB,Hg EMF for LIG,HCL Removal,DSI Unit,DSI Online Year,CCS,CCS Removal,C2G,C2G Online Year,BART Affected Unit,FuelType,Plant Code_x,Latitude,Longitude,Plant Code_y,Nameplate Energy Capacity (MWh),Maximum Charge Rate (MW),Maximum Discharge Rate (MW),Efficiency,Minimum Energy Capacity (MWh),FuelPrice($/MMBtu),CO2EmRate(lb/MMBtu),MinDownTime(hrs),RampRate(MW/hr),StartCost($),MinLoad(MWh),RandOpCostAdder($/MWh),FOM(2012$/MW/yr),VOM(2012$/MWh),OpCost($/MWh),RegOfferElig,RegOfferCost($/MW),FlexOfferElig,ContOfferElig,YearAddedCE,Retired,YearRetiredByCE,YearRetiredByAge,GAMS Symbol,DataSource,ATBTechnologyType,ThermalOrRenewableOrStorage,CAPEX(2012$/MW),NSPSCompliant,NOxEmRate(lb/MMBtu),SO2EmRate(lb/MMBtu),Lifetime(years),SO2 Scrubber,CoalType,ECAPEX(2012$/MWH),PlantCategory
265,Hidalgo Energy Center,55545_G_CTG2,55545,G,CTG2,3172.0,Combined Cycle,,ERC_REST,Texas,48.0,Hidalgo,215.0,48215.0,149.0,7288.0,2000.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03545,0.03545,0.03545,0.03545,,,,,,,,,,,,Natural Gas,55545.0,26.34172,-98.175759,,,,,,,3.419101677638398,117.0,4.0,47.382,15211.382836816363,59.6,0.0,13170.0,3.5999999999999996,28.518413026628643,1,0.0,1,1,0,False,False,False,55545+CTG2,,,,,,,,,,,,
266,Hidalgo Energy Center,55545_G_STG1,55545,G,STG1,,Combined Cycle,,ERC_REST,Texas,48.0,Hidalgo,215.0,48215.0,172.0,7288.0,2000.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03545,0.03545,0.03545,0.03545,,,,,,,,,,,,Natural Gas,55545.0,26.34172,-98.175759,,,,,,,3.419101677638398,117.0,4.0,54.696,17559.448643841708,68.8,0.0,13170.0,3.5999999999999996,28.518413026628643,1,0.0,1,1,0,False,False,False,55545+STG1,,,,,,,,,,,,
268,Nacogdoches Power,55708_B_BLR1,55708,B,BLR1,9227.0,Biomass,,ERC_REST,Texas,48.0,Nacogdoches,347.0,48347.0,100.0,15413.0,2012.0,9999,FBC,,N,Biomass,,,0.888,CF,SNCR,,2012.0,B,,,,,0.046,0.07362,0.07362,0.07362,0.07362,,,,,,,,,,,,Biomass,55708.0,31.832132,-94.90064,,,,,,,0.0,91.9,4.0,100.0,10208.98176967541,40.0,0.0,105630.0,5.26,5.26,0,0.0,1,1,0,False,False,False,55708+BLR1,,,,,,,,,,,,
275,Freeport Energy Center,56152_G_CTG1,56152,G,CTG1,,Combined Cycle,,ERC_REST,Texas,48.0,Brazoria,39.0,48039.0,169.4,7590.0,2007.0,9999,,,Y,Natural Gas,,,,,,,,,,,,,,0.07026,0.07026,0.07026,0.07026,,,,,,,,,,,,Natural Gas,56152.0,28.988761,-95.395417,,,,,,,3.419101677638398,117.0,4.0,53.8692,17294.015117830146,67.76,0.0,13170.0,3.5999999999999996,29.550981733275442,1,0.0,1,1,0,False,False,False,56152+CTG1,,,,,,,,,,,,
276,Freeport Energy Center,56152_G_STG1,56152,G,STG1,,Combined Cycle,,ERC_REST,Texas,48.0,Brazoria,39.0,48039.0,50.0,7590.0,2007.0,9999,,,Y,Natural Gas,,,,,,,,,,,,,,0.07026,0.07026,0.07026,0.07026,,,,,,,,,,,,Natural Gas,56152.0,28.988761,-95.395417,,,,,,,3.419101677638398,117.0,4.0,31.95,5104.490884837705,20.0,0.0,13170.0,3.5999999999999996,29.550981733275442,1,0.0,1,1,0,False,False,False,56152+STG1,,,,,,,,,,,,
279,EG178 Facility,56233_G_CT02,56233,G,CT02,,Combined Cycle,,ERC_WEST,Texas,48.0,Scurry,415.0,48415.0,46.0,7590.0,2005.0,9999,,,N,Natural Gas,,,,,SCR,,,,,,,,,0.02707,0.02707,0.02707,0.02707,,,,,,,,,,,,Natural Gas,56233.0,32.747058,-100.954661,,,,,,,3.419101677638398,117.0,4.0,29.394000000000002,4696.131614050689,18.400000000000002,0.0,13170.0,3.5999999999999996,29.550981733275442,1,0.0,1,1,0,False,False,False,56233+CT02,,,,,,,,,,,,
280,EG178 Facility,56233_G_CTG1,56233,G,CTG1,,Combined Cycle,,ERC_WEST,Texas,48.0,Scurry,415.0,48415.0,46.0,7590.0,2005.0,9999,,,N,Natural Gas,,,,,SCR,,,,,,,,,0.02707,0.02707,0.02707,0.02707,,,,,,,,,,,,Natural Gas,56233.0,32.747058,-100.954661,,,,,,,3.419101677638398,117.0,4.0,29.394000000000002,4696.131614050689,18.400000000000002,0.0,13170.0,3.5999999999999996,29.550981733275442,1,0.0,1,1,0,False,False,False,56233+CTG1,,,,,,,,,,,,
281,EG178 Facility,56233_G_STG,56233,G,STG,,Combined Cycle,,ERC_WEST,Texas,48.0,Scurry,415.0,48415.0,18.0,7590.0,2005.0,9999,,,N,Natural Gas,,,,NH3 + STM,SCR,2005.0,,,,,,,,0.02707,0.02707,0.02707,0.02707,,,,,,,,,,,,Natural Gas,56233.0,32.747058,-100.954661,,,,,,,3.419101677638398,117.0,4.0,11.502,1837.616718541574,7.2,0.0,13170.0,3.5999999999999996,29.550981733275442,1,0.0,1,1,0,False,False,False,56233+STG,,,,,,,,,,,,
289,Quail Run Energy Center,56349_G_CT1A,56349,G,CT1A,89698.0,Combined Cycle,,ERC_WEST,Texas,48.0,Ector,135.0,48135.0,72.0,8740.0,2007.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.02551,0.02551,0.02551,0.02551,,,,,,,,,,,,Natural Gas,56349.0,31.8414,-102.315,,,,,,,3.419101677638398,117.0,4.0,46.008,7350.466874166296,28.8,0.0,13170.0,3.5999999999999996,33.48294866255959,1,0.0,1,1,0,False,False,False,56349+CT1A,,,,,,,,,,,,
290,Quail Run Energy Center,56349_G_CT1B,56349,G,CT1B,89699.0,Combined Cycle,,ERC_WEST,Texas,48.0,Ector,135.0,48135.0,72.0,8740.0,2007.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.02551,0.02551,0.02551,0.02551,,,,,,,,,,,,Natural Gas,56349.0,31.8414,-102.315,,,,,,,3.419101677638398,117.0,4.0,46.008,7350.466874166296,28.8,0.0,13170.0,3.5999999999999996,33.48294866255959,1,0.0,1,1,0,False,False,False,56349+CT1B,,,,,,,,,,,,
291,Quail Run Energy Center,56349_G_CT2A,56349,G,CT2A,4575.0,Combined Cycle,,ERC_WEST,Texas,48.0,Ector,135.0,48135.0,70.0,8740.0,2002.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.02225,0.02225,0.02225,0.02225,,,,,,,,,,,,Natural Gas,56349.0,31.8414,-102.315,,,,,,,3.419101677638398,117.0,4.0,44.730000000000004,7146.2872387727875,28.0,0.0,13170.0,3.5999999999999996,33.48294866255959,1,0.0,1,1,0,False,False,False,56349+CT2A,,,,,,,,,,,,
292,Quail Run Energy Center,56349_G_CT2B,56349,G,CT2B,4576.0,Combined Cycle,,ERC_WEST,Texas,48.0,Ector,135.0,48135.0,70.0,8740.0,2002.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.02225,0.02225,0.02225,0.02225,,,,,,,,,,,,Natural Gas,56349.0,31.8414,-102.315,,,,,,,3.419101677638398,117.0,4.0,44.730000000000004,7146.2872387727875,28.0,0.0,13170.0,3.5999999999999996,33.48294866255959,1,0.0,1,1,0,False,False,False,56349+CT2B,,,,,,,,,,,,
293,Quail Run Energy Center,56349_G_ST1,56349,G,ST1,,Combined Cycle,,ERC_WEST,Texas,48.0,Ector,135.0,48135.0,98.0,8740.0,2007.0,9999,,,N,Natural Gas,,,,DLNB + LNB + NH3,SCR,2007.0,,,,,,,,0.02551,0.02551,0.02551,0.02551,,,,,,,,,,,,Natural Gas,56349.0,31.8414,-102.315,,,,,,,3.419101677638398,117.0,4.0,62.622,10004.802134281903,39.2,0.0,13170.0,3.5999999999999996,33.48294866255959,1,0.0,1,1,0,False,False,False,56349+ST1,,,,,,,,,,,,
294,Quail Run Energy Center,56349_G_ST2,56349,G,ST2,,Combined Cycle,,ERC_WEST,Texas,48.0,Ector,135.0,48135.0,100.0,8740.0,2008.0,9999,,,N,Natural Gas,,,,DLNB + LNB + NH3,SCR,2008.0,,,,,,,,0.02225,0.02225,0.02225,0.02225,,,,,,,,,,,,Natural Gas,56349.0,31.8414,-102.315,,,,,,,3.419101677638398,117.0,4.0,31.8,10208.98176967541,40.0,0.0,13170.0,3.5999999999999996,33.48294866255959,1,0.0,1,1,0,False,False,False,56349+ST2,,,,,,,,,,,,
295,Colorado Bend Energy Center,56350_G_CT1A,56350,G,CT1A,4573.0,Combined Cycle,,ERC_REST,Texas,48.0,Wharton,481.0,48481.0,70.0,8386.0,2002.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.01482,0.01482,0.01482,0.01482,,,,,,,,,,,,Natural Gas,56350.0,29.2878,-96.0683,,,,,,,3.419101677638398,117.0,4.0,44.730000000000004,7146.2872387727875,28.0,0.0,13170.0,3.5999999999999996,32.27258666867561,1,0.0,1,1,0,False,False,False,56350+CT1A,,,,,,,,,,,,
296,Colorado Bend Energy Center,56350_G_CT1B,56350,G,CT1B,4574.0,Combined Cycle,,ERC_REST,Texas,48.0,Wharton,481.0,48481.0,62.0,8386.0,2002.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.01482,0.01482,0.01482,0.01482,,,,,,,,,,,,Natural Gas,56350.0,29.2878,-96.0683,,,,,,,3.419101677638398,117.0,4.0,39.618,6329.568697198755,24.8,0.0,13170.0,3.5999999999999996,32.27258666867561,1,0.0,1,1,0,False,False,False,56350+CT1B,,,,,,,,,,,,
297,Colorado Bend Energy Center,56350_G_CT2A,56350,G,CT2A,4577.0,Combined Cycle,,ERC_REST,Texas,48.0,Wharton,481.0,48481.0,69.0,8386.0,2002.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.01541,0.01541,0.01541,0.01541,,,,,,,,,,,,Natural Gas,56350.0,29.2878,-96.0683,,,,,,,3.419101677638398,117.0,4.0,44.091,7044.197421076034,27.6,0.0,13170.0,3.5999999999999996,32.27258666867561,1,0.0,1,1,0,False,False,False,56350+CT2A,,,,,,,,,,,,
298,Colorado Bend Energy Center,56350_G_CT2B,56350,G,CT2B,4578.0,Combined Cycle,,ERC_REST,Texas,48.0,Wharton,481.0,48481.0,63.0,8386.0,2002.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.01541,0.01541,0.01541,0.01541,,,,,,,,,,,,Natural Gas,56350.0,29.2878,-96.0683,,,,,,,3.419101677638398,117.0,4.0,40.257,6431.658514895509,25.200000000000003,0.0,13170.0,3.5999999999999996,32.27258666867561,1,0.0,1,1,0,False,False,False,56350+CT2B,,,,,,,,,,,,
299,Colorado Bend Energy Center,56350_G_ST1,56350,G,ST1,,Combined Cycle,,ERC_REST,Texas,48.0,Wharton,481.0,48481.0,101.0,8386.0,2007.0,9999,,,N,Natural Gas,,,,DLNB + LNB + NH3,SCR,2007.0,,,,,,,,0.01482,0.01482,0.01482,0.01482,,,,,,,,,,,,Natural Gas,56350.0,29.2878,-96.0683,,,,,,,3.419101677638398,117.0,4.0,32.118,10311.071587372166,40.400000000000006,0.0,13170.0,3.5999999999999996,32.27258666867561,1,0.0,1,1,0,False,False,False,56350+ST1,,,,,,,,,,,,
300,Colorado Bend Energy Center,56350_G_ST2,56350,G,ST2,,Combined Cycle,,ERC_REST,Texas,48.0,Wharton,481.0,48481.0,103.0,8386.0,2008.0,9999,,,N,Natural Gas,,,,DLNB + LNB + NH3,SCR,2008.0,,,,,,,,0.01541,0.01541,0.01541,0.01541,,,,,,,,,,,,Natural Gas,56350.0,29.2878,-96.0683,,,,,,,3.419101677638398,117.0,4.0,32.754,10515.251222765673,41.2,0.0,13170.0,3.5999999999999996,32.27258666867561,1,0.0,1,1,0,False,False,False,56350+ST2,,,,,,,,,,,,
302,Robert Mueller Energy Center,56374_G_DG1,56374,G,DG1,,Combustion Turbine,IC Engine,ERC_REST,Texas,48.0,Travis,453.0,48453.0,1.5,10745.0,2006.0,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,3.0,1.77612,1.77612,1.77612,1.77612,,,,,,,,,,,,Distillate Fuel Oil,56374.0,30.304994,-97.707675,,,,,,,18.885071266579832,160.1,1.0,0.513,38.28368163628279,0.375,0.0,7340.0,15.45,218.37009075940028,0,0.0,1,1,0,False,False,False,56374+DG1,,,,,,,,,,,,
319,CFB Power Plant,56708_B_H1101,56708,B,H1101,,O/G Steam,,ERC_REST,Texas,48.0,Calhoun,57.0,48057.0,143.0,11844.0,2012.0,9999,FBC,dry,N,Natural Gas,,,,CF + LNB + NH3,SNCR,,2012.0,,,,,,0.178,0.21605,0.21605,0.21605,0.21605,,,,,,,,,,,,Natural Gas,56708.0,28.650278,-96.539722,,,,,,,3.419101677638398,117.0,7.0,33.033,14598.843930635838,57.2,0.0,37800.0,4.47,44.96584026994918,1,0.0,1,1,0,False,False,False,56708+H1101,,,,,,,,,,,,
320,CFB Power Plant,56708_B_H1201,56708,B,H1201,,O/G Steam,,ERC_REST,Texas,48.0,Calhoun,57.0,48057.0,143.0,11844.0,2012.0,9999,FBC,dry,N,Natural Gas,,,,CF + LNB + NH3,SNCR,,2012.0,,,,,,0.178,0.21605,0.21605,0.21605,0.21605,,,,,,,,,,,,Natural Gas,56708.0,28.650278,-96.539722,,,,,,,3.419101677638398,117.0,7.0,33.033,14598.843930635838,57.2,0.0,37800.0,4.47,44.96584026994918,1,0.0,1,1,0,False,False,False,56708+H1201,,,,,,,,,,,,
335,Cedar Bayou 4,56806_G_4,56806,G,4,,Combined Cycle,,ERC_REST,Texas,48.0,Chambers,71.0,48071.0,172.0,7720.0,2009.0,9999,,,N,Natural Gas,,,,DLNB,SCR,2009.0,,,,,,,,0.01441,0.01441,0.01441,0.01441,,,,,,,,,,,,Natural Gas,56806.0,29.751645,-94.92312,,,,,,,3.419101677638398,117.0,4.0,54.696,17559.448643841708,68.8,0.0,13170.0,3.5999999999999996,29.995464951368433,1,0.0,1,1,0,False,False,False,56806+4,,,,,,,,,,,,
336,Cedar Bayou 4,56806_G_41,56806,G,41,90407.0,Combined Cycle,,ERC_REST,Texas,48.0,Chambers,71.0,48071.0,165.0,7720.0,2009.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.01441,0.01441,0.01441,0.01441,,,,,,,,,,,,Natural Gas,56806.0,29.751645,-94.92312,,,,,,,3.419101677638398,117.0,4.0,52.47,16844.81991996443,66.0,0.0,13170.0,3.5999999999999996,29.995464951368433,1,0.0,1,1,0,False,False,False,56806+41,,,,,,,,,,,,
337,Cedar Bayou 4,56806_G_42,56806,G,42,90408.0,Combined Cycle,,ERC_REST,Texas,48.0,Chambers,71.0,48071.0,165.0,7720.0,2009.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.01441,0.01441,0.01441,0.01441,,,,,,,,,,,,Natural Gas,56806.0,29.751645,-94.92312,,,,,,,3.419101677638398,117.0,4.0,52.47,16844.81991996443,66.0,0.0,13170.0,3.5999999999999996,29.995464951368433,1,0.0,1,1,0,False,False,False,56806+42,,,,,,,,,,,,
343,Notrees Windpower,56961_G_BATT,56961,G,BATT,,Energy Storage,,ERC_WEST,Texas,48.0,Ector,135.0,48135.0,36.0,0.0,2012.0,9999,,,N,Energy Storage,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Energy Storage,56961.0,31.995,-102.828333,56961.0,13.6,36,36,0.81,0.0,0.0,0.0,0.0,2160.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1,0,False,False,False,56961+BATT,,,,,,,,,,,,
348,Pyron Wind Farm LLC,56981_G_PYRBT,56981,G,PYRBT,,Energy Storage,,ERC_WEST,Texas,48.0,Fisher,151.0,48151.0,9.9,0.0,2017.0,9999,,,N,Energy Storage,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Energy Storage,56981.0,32.5886,-100.6728,56981.0,9.9,9.9,9.9,0.81,0.0,0.0,0.0,0.0,594.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1,0,False,False,False,56981+PYRBT,,,,,,,,,,,,
351,Inadale Wind Farm LLC,56984_G_INABT,56984,G,INABT,,Energy Storage,,ERC_WEST,Texas,48.0,Nolan,353.0,48353.0,9.9,0.0,2017.0,9999,,,N,Energy Storage,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Energy Storage,56984.0,32.4969,-100.5797,56984.0,9.9,9.9,9.9,0.81,0.0,0.0,0.0,0.0,594.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1,0,False,False,False,56984+INABT,,,,,,,,,,,,
375,Panda Temple Power Station,58001_G_CTG-1,58001,G,CTG-1,90804.0,Combined Cycle,,ERC_REST,Texas,48.0,Bell,27.0,48027.0,211.0,7083.0,2014.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.00924,0.00924,0.00924,0.00924,,,,,,,,,,,,Natural Gas,58001.0,31.055833,-97.317222,,,,,,,3.419101677638398,117.0,4.0,67.098,21540.951534015116,84.4,0.0,13170.0,3.5999999999999996,27.81749718271277,1,0.0,1,1,0,False,False,False,58001+CTG-1,,,,,,,,,,,,
376,Panda Temple Power Station,58001_G_CTG-2,58001,G,CTG-2,90806.0,Combined Cycle,,ERC_REST,Texas,48.0,Bell,27.0,48027.0,211.0,7083.0,2014.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.00924,0.00924,0.00924,0.00924,,,,,,,,,,,,Natural Gas,58001.0,31.055833,-97.317222,,,,,,,3.419101677638398,117.0,4.0,67.098,21540.951534015116,84.4,0.0,13170.0,3.5999999999999996,27.81749718271277,1,0.0,1,1,0,False,False,False,58001+CTG-2,,,,,,,,,,,,
377,Panda Temple Power Station,58001_G_CTG-3,58001,G,CTG-3,90807.0,Combined Cycle,,ERC_REST,Texas,48.0,Bell,27.0,48027.0,211.0,7050.0,2015.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.00737,0.00737,0.00737,0.00737,,,,,,,,,,,,Natural Gas,58001.0,31.055833,-97.317222,,,,,,,3.419101677638398,117.0,4.0,67.098,21540.951534015116,84.4,0.0,13170.0,3.5999999999999996,27.704666827350707,1,0.0,1,1,0,False,False,False,58001+CTG-3,,,,,,,,,,,,
378,Panda Temple Power Station,58001_G_CTG-4,58001,G,CTG-4,90808.0,Combined Cycle,,ERC_REST,Texas,48.0,Bell,27.0,48027.0,211.0,7050.0,2015.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.00737,0.00737,0.00737,0.00737,,,,,,,,,,,,Natural Gas,58001.0,31.055833,-97.317222,,,,,,,3.419101677638398,117.0,4.0,67.098,21540.951534015116,84.4,0.0,13170.0,3.5999999999999996,27.704666827350707,1,0.0,1,1,0,False,False,False,58001+CTG-4,,,,,,,,,,,,
379,Panda Temple Power Station,58001_G_STG-1,58001,G,STG-1,,Combined Cycle,,ERC_REST,Texas,48.0,Bell,27.0,48027.0,312.0,7083.0,2014.0,9999,,,N,Natural Gas,,,,DLNB,SCR,2014.0,,,,,,,,0.00924,0.00924,0.00924,0.00924,,,,,,,,,,,,Natural Gas,58001.0,31.055833,-97.317222,,,,,,,3.419101677638398,117.0,4.0,99.21600000000001,31852.023121387283,124.80000000000001,0.0,13170.0,3.5999999999999996,27.81749718271277,1,0.0,1,1,0,False,False,False,58001+STG-1,,,,,,,,,,,,
380,Panda Temple Power Station,58001_G_STG-2,58001,G,STG-2,,Combined Cycle,,ERC_REST,Texas,48.0,Bell,27.0,48027.0,312.0,7050.0,2015.0,9999,,,N,Natural Gas,,,,DLNB,SCR,2015.0,,,,,,,,0.00737,0.00737,0.00737,0.00737,,,,,,,,,,,,Natural Gas,58001.0,31.055833,-97.317222,,,,,,,3.419101677638398,117.0,4.0,99.21600000000001,31852.023121387283,124.80000000000001,0.0,13170.0,3.5999999999999996,27.704666827350707,1,0.0,1,1,0,False,False,False,58001+STG-2,,,,,,,,,,,,
381,Panda Sherman Power Station,58005_G_CTG-1,58005,G,CTG-1,90809.0,Combined Cycle,,ERC_REST,Texas,48.0,Grayson,181.0,48181.0,204.0,7189.0,2014.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.00685,0.00685,0.00685,0.00685,,,,,,,,,,,,Natural Gas,58005.0,33.582573,-96.617893,,,,,,,3.419101677638398,117.0,4.0,64.872,20826.322810137837,81.60000000000001,0.0,13170.0,3.5999999999999996,28.179921960542437,1,0.0,1,1,0,False,False,False,58005+CTG-1,,,,,,,,,,,,
382,Panda Sherman Power Station,58005_G_CTG-2,58005,G,CTG-2,90810.0,Combined Cycle,,ERC_REST,Texas,48.0,Grayson,181.0,48181.0,204.0,7189.0,2014.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.00685,0.00685,0.00685,0.00685,,,,,,,,,,,,Natural Gas,58005.0,33.582573,-96.617893,,,,,,,3.419101677638398,117.0,4.0,64.872,20826.322810137837,81.60000000000001,0.0,13170.0,3.5999999999999996,28.179921960542437,1,0.0,1,1,0,False,False,False,58005+CTG-2,,,,,,,,,,,,
383,Panda Sherman Power Station,58005_G_STG-1,58005,G,STG-1,,Combined Cycle,,ERC_REST,Texas,48.0,Grayson,181.0,48181.0,309.0,7189.0,2014.0,9999,,,N,Natural Gas,,,,DLNB,SCR,2014.0,,,,,,,,0.00685,0.00685,0.00685,0.00685,,,,,,,,,,,,Natural Gas,58005.0,33.582573,-96.617893,,,,,,,3.419101677638398,117.0,4.0,98.262,31545.75366829702,123.60000000000001,0.0,13170.0,3.5999999999999996,28.179921960542437,1,0.0,1,1,0,False,False,False,58005+STG-1,,,,,,,,,,,,
392,Central Utility Plant - Texas A&M,58151_G_GTG01,58151,G,GTG01,,Combined Cycle,,ERC_REST,Texas,48.0,Brazos,41.0,48041.0,32.4,7780.0,2011.0,9999,,,Y,"Natural Gas, Distillate Fuel Oil",,,,,SCR,,,,,,,,,0.03057,0.03057,0.03057,0.03057,,,,,,,,,,,,Natural Gas,58151.0,30.617778,-96.343333,,,,,,,3.419101677638398,117.0,4.0,20.703599999999998,3307.7100933748334,12.96,0.0,13170.0,3.5999999999999996,30.200611052026737,1,0.0,1,1,0,False,False,False,58151+GTG01,,,,,,,,,,,,
393,Central Utility Plant - Texas A&M,58151_G_STG02,58151,G,STG02,,Combined Cycle,,ERC_REST,Texas,48.0,Brazos,41.0,48041.0,11.0,7780.0,2011.0,9999,,,Y,"Natural Gas, Distillate Fuel Oil",,,,FR + LNB,SCR,,,,,,,,,0.03057,0.03057,0.03057,0.03057,,,,,,,,,,,,Natural Gas,58151.0,30.617778,-96.343333,,,,,,,3.419101677638398,117.0,4.0,7.029,1122.9879946642952,4.4,0.0,13170.0,3.5999999999999996,30.200611052026737,1,0.0,1,1,0,False,False,False,58151+STG02,,,,,,,,,,,,
394,Central Utility Plant - Texas A&M,58151_G_STG04,58151,G,STG04,,Combined Cycle,,ERC_REST,Texas,48.0,Brazos,41.0,48041.0,5.0,7780.0,1956.0,9999,,,Y,"Natural Gas, Distillate Fuel Oil",,,,NH3,SCR,2011.0,,,,,,,,0.03057,0.03057,0.03057,0.03057,,,,,,,,,,,,Natural Gas,58151.0,30.617778,-96.343333,,,,,,,3.419101677638398,117.0,4.0,3.1950000000000003,510.44908848377054,2.0,0.0,13170.0,3.5999999999999996,30.200611052026737,1,0.0,1,1,0,False,False,False,58151+STG04,,,,,,,,,,,,
399,Ector County Energy Center,58471_G_CTG1,58471,G,CTG1,90984.0,Combustion Turbine,,ERC_WEST,Texas,48.0,Ector,135.0,48135.0,163.3,10745.0,2015.0,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,DLNB,,,,,,,,,,0.02891,0.02891,0.02891,0.02891,,,,,,,,,,,,Natural Gas,58471.0,32.069167,-102.585556,,,,,,,3.419101677638398,117.0,3.0,55.848600000000005,4167.816807469987,65.32000000000001,0.0,7340.0,15.45,52.188247526224586,0,0.0,1,1,0,False,False,False,58471+CTG1,,,,,,,,,,,,
400,Ector County Energy Center,58471_G_CTG2,58471,G,CTG2,90985.0,Combustion Turbine,,ERC_WEST,Texas,48.0,Ector,135.0,48135.0,163.3,10745.0,2015.0,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,DLNB,,,,,,,,,,0.03114,0.03114,0.03114,0.03114,,,,,,,,,,,,Natural Gas,58471.0,32.069167,-102.585556,,,,,,,3.419101677638398,117.0,3.0,55.848600000000005,4167.816807469987,65.32000000000001,0.0,7340.0,15.45,52.188247526224586,0,0.0,1,1,0,False,False,False,58471+CTG2,,,,,,,,,,,,
403,OCI Alamo Solar I,58537_G_ASTRO,58537,G,ASTRO,,Energy Storage,,ERC_REST,Texas,48.0,Bexar,29.0,48029.0,1.0,0.0,2016.0,9999,,,N,Energy Storage,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Energy Storage,58537.0,29.271667,-98.444722,58537.0,0.3,1,1,0.81,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1,0,False,False,False,58537+ASTRO,,,,,,,,,,,,
417,Rentech Nitrogen Pasadena Cogeneration,58870_G_MG202,58870,G,MG202,,Non-Fossil Waste,,ERC_REST,Texas,48.0,Harris,201.0,48201.0,14.0,7050.0,2015.0,9999,,,Y,Non-Fossil Waste,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Non-Fossil Waste,58870.0,29.739444,-95.194722,,,,,,,0.0,160.1,4.0,14.0,1429.2574477545575,5.6000000000000005,0.0,105630.0,5.26,5.26,0,0.0,1,1,0,False,False,False,58870+MG202,,,,,,,,,,,,
442,Wolf Hollow II,59812_G_CGT4,59812,G,CGT4,91202.0,Combined Cycle,,ERC_REST,Texas,48.0,Hood,221.0,48221.0,307.2,6250.0,2017.0,9999,,,N,Natural Gas,,,,,SCR,,,,,,,,,0.00773,0.00773,0.00773,0.00773,,,,,,,,,,,,Natural Gas,59812.0,32.337679,-97.734612,,,,,,,3.419101677638398,117.0,4.0,97.6896,31361.991996442863,122.88,0.0,13170.0,3.5999999999999996,24.969385485239982,1,0.0,1,1,0,False,False,False,59812+CGT4,,,,,,,,,,,,
