,Plant Name,UniqueID_Final,ORIS Plant Code,Boiler/Generator/Committed Unit,Unit ID,CAMD Database UnitID,PlantType,Combustion Turbine/IC Engine,Region Name,State Name,State Code,County,County Code,FIPS5,Capacity (MW),Heat Rate (Btu/kWh),On Line Year,Retirement Year,Firing,Bottom,Cogen?,Modeled Fuels,Wet/DryScrubber,Scrubber_Online_Year,Scrubber Efficiency,NOx Comb Control,NOx Post-Comb Control,SCR_Online_Year,SNCR_Online_Year,PM Control,FlueGasConditioning_Flag,Mercury_Controls,ACI_Online_Year,Mercury_Controls Efficiency,SO2 Permit Rate (lbs/mmBtu),Mode 1 NOx Rate (lbs/mmBtu),Mode 2 NOx Rate (lbs/mmBtu),Mode 3 NOx Rate  (lbs/mmBtu),Mode 4 NOx Rate  (lbs/mmBtu),Hg EMF for BIT,Hg EMF for SUB,Hg EMF for LIG,HCL Removal,DSI Unit,DSI Online Year,CCS,CCS Removal,C2G,C2G Online Year,BART Affected Unit,FuelType,Plant Code_x,Latitude,Longitude,Plant Code_y,Generator ID,Nameplate Energy Capacity (MWh),Maximum Charge Rate (MW),Maximum Discharge Rate (MW),Technology,Efficiency,Minimum Energy Capacity (MWh),FuelPrice($/MMBtu),CO2EmRate(lb/MMBtu),geometry,index_right,OBJECTID,PCA_REG,Shape_Leng,Shape_Area,PCA_Code,RTO_Code,region,MinDownTime(hrs),RampRate(MW/hr),StartCost($),MinLoad(MWh),RandOpCostAdder($/MWh),FOM(2012$/MW/yr),VOM(2012$/MWh),OpCost($/MWh),RegOfferElig,RegOfferCost($/MW),FlexOfferElig,ContOfferElig,YearAddedCE,Retired,YearRetiredByCE,YearRetiredByAge,GAMS Symbol
346,Wolf Hollow I LP,55139_G_CTG1,55139,G,CTG1,3981.0,Combined Cycle,,ERC_REST,Texas,48,Hood,221,48221,212.5,8074.0,2003.0,9999,,,N,Natural Gas,,,,,SCR,,,,,,,,,0.02348,0.02348,0.02348,0.02348,,,,,,,,,,,,Natural Gas,55139.0,32.33422,-97.731686,,,,,,,,,3.26102283606551,117.0,POINT (-97.731686 32.33422),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,67.575,21694.08626056025,85.0,0.0,13170.0,3.5999999999999996,29.92949837839293,1,0.0,1,1,False,False,False,False,55139+CTG1
347,Wolf Hollow I LP,55139_G_CTG2,55139,G,CTG2,3982.0,Combined Cycle,,ERC_REST,Texas,48,Hood,221,48221,212.5,8074.0,2003.0,9999,,,N,Natural Gas,,,,,SCR,,,,,,,,,0.02348,0.02348,0.02348,0.02348,,,,,,,,,,,,Natural Gas,55139.0,32.33422,-97.731686,,,,,,,,,3.26102283606551,117.0,POINT (-97.731686 32.33422),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,67.575,21694.08626056025,85.0,0.0,13170.0,3.5999999999999996,29.92949837839293,1,0.0,1,1,False,False,False,False,55139+CTG2
348,Wolf Hollow I LP,55139_G_ST,55139,G,ST,,Combined Cycle,,ERC_REST,Texas,48,Hood,221,48221,280.0,8074.0,2003.0,9999,,,N,Natural Gas,,,,NH3,SCR,2003.0,,,,,,,,0.02348,0.02348,0.02348,0.02348,,,,,,,,,,,,Natural Gas,55139.0,32.33422,-97.731686,,,,,,,,,3.26102283606551,117.0,POINT (-97.731686 32.33422),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,89.04,28585.14895509115,112.0,0.0,13170.0,3.5999999999999996,29.92949837839293,1,0.0,1,1,False,False,False,False,55139+ST
349,Bosque County Peaking,55172_G_GT-1,55172,G,GT-1,4054.0,Combined Cycle,,ERC_REST,Texas,48,Bosque,35,48035,154.0,7129.0,2000.0,9999,,,N,Natural Gas,,,,DLNB,SCR,2011.0,,,,,,,,0.41406,0.01625,0.41406,0.01625,,,,,,,,,,,,Natural Gas,55172.0,31.8594,-97.3586,,,,,,,,,3.26102283606551,117.0,POINT (-97.3586 31.8594),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,48.972,15721.831925300134,61.6,0.0,13170.0,3.5999999999999996,26.84783179831102,1,0.0,1,1,False,False,False,False,55172+GT-1
350,Bosque County Peaking,55172_G_GT-2,55172,G,GT-2,4055.0,Combined Cycle,,ERC_REST,Texas,48,Bosque,35,48035,154.0,7129.0,2000.0,9999,,,N,Natural Gas,,,,DLNB,SCR,2011.0,,,,,,,,0.41406,0.01625,0.41406,0.01625,,,,,,,,,,,,Natural Gas,55172.0,31.8594,-97.3586,,,,,,,,,3.26102283606551,117.0,POINT (-97.3586 31.8594),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,48.972,15721.831925300134,61.6,0.0,13170.0,3.5999999999999996,26.84783179831102,1,0.0,1,1,False,False,False,False,55172+GT-2
351,Bosque County Peaking,55172_G_GT-3,55172,G,GT-3,4056.0,Combined Cycle,,ERC_REST,Texas,48,Bosque,35,48035,154.0,7129.0,2001.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.41406,0.01625,0.41406,0.01625,,,,,,,,,,,,Natural Gas,55172.0,31.8594,-97.3586,,,,,,,,,3.26102283606551,117.0,POINT (-97.3586 31.8594),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,48.972,15721.831925300134,61.6,0.0,13170.0,3.5999999999999996,26.84783179831102,1,0.0,1,1,False,False,False,False,55172+GT-3
352,Bosque County Peaking,55172_G_ST-4,55172,G,ST-4,,Combined Cycle,,ERC_REST,Texas,48,Bosque,35,48035,86.0,7129.0,2001.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.41406,0.01625,0.41406,0.01625,,,,,,,,,,,,Natural Gas,55172.0,31.8594,-97.3586,,,,,,,,,3.26102283606551,117.0,POINT (-97.3586 31.8594),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,54.954,8779.724321920854,34.4,0.0,13170.0,3.5999999999999996,26.84783179831102,1,0.0,1,1,False,False,False,False,55172+ST-4
353,Bosque County Peaking,55172_G_ST-5,55172,G,ST-5,,Combined Cycle,,ERC_REST,Texas,48,Bosque,35,48035,200.0,7129.0,2010.0,9999,,,N,Natural Gas,,,,DLNB,SCR,2011.0,,,,,,,,0.41406,0.01625,0.41406,0.01625,,,,,,,,,,,,Natural Gas,55172.0,31.8594,-97.3586,,,,,,,,,3.26102283606551,117.0,POINT (-97.3586 31.8594),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,63.6,20417.96353935082,80.0,0.0,13170.0,3.5999999999999996,26.84783179831102,1,0.0,1,1,False,False,False,False,55172+ST-5
354,Ennis Power Company LLC,55223_G_GT1,55223,G,GT1,4182.0,Combined Cycle,,ERC_REST,Texas,48,Ellis,139,48139,245.1,7142.0,2002.0,9999,,,N,Natural Gas,,,,,SCR,,,,,,,,,0.02713,0.02713,0.02713,0.02713,,,,,,,,,,,,Natural Gas,55223.0,32.32,-96.675,,,,,,,,,3.26102283606551,117.0,POINT (-96.675 32.32),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,77.9418,25022.214317474434,98.04,0.0,13170.0,3.5999999999999996,26.890225095179872,1,0.0,1,1,False,False,False,False,55223+GT1
355,Ennis Power Company LLC,55223_G_ST1,55223,G,ST1,,Combined Cycle,,ERC_REST,Texas,48,Ellis,139,48139,114.4,7142.0,2002.0,9999,,,N,Natural Gas,,,,,SCR,2002.0,,,,,,,,0.02713,0.02713,0.02713,0.02713,,,,,,,,,,,,Natural Gas,55223.0,32.32,-96.675,,,,,,,,,3.26102283606551,117.0,POINT (-96.675 32.32),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,36.379200000000004,11679.07514450867,45.760000000000005,0.0,13170.0,3.5999999999999996,26.890225095179872,1,0.0,1,1,False,False,False,False,55223+ST1
356,Freestone Energy Center,55226_G_GT1,55226,G,GT1,4192.0,Combined Cycle,,ERC_REST,Texas,48,Freestone,161,48161,153.0,7196.0,2002.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03113,0.03113,0.03113,0.03113,,,,,,,,,,,,Natural Gas,55226.0,31.8907,-96.1131,,,,,,,,,3.26102283606551,117.0,POINT (-96.1131 31.8907),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,48.654,15619.742107603379,61.2,0.0,13170.0,3.5999999999999996,27.066320328327407,1,0.0,1,1,False,False,False,False,55226+GT1
357,Freestone Energy Center,55226_G_GT2,55226,G,GT2,4193.0,Combined Cycle,,ERC_REST,Texas,48,Freestone,161,48161,153.0,7196.0,2002.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03113,0.03113,0.03113,0.03113,,,,,,,,,,,,Natural Gas,55226.0,31.8907,-96.1131,,,,,,,,,3.26102283606551,117.0,POINT (-96.1131 31.8907),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,48.654,15619.742107603379,61.2,0.0,13170.0,3.5999999999999996,27.066320328327407,1,0.0,1,1,False,False,False,False,55226+GT2
358,Freestone Energy Center,55226_G_GT3,55226,G,GT3,4194.0,Combined Cycle,,ERC_REST,Texas,48,Freestone,161,48161,149.0,7196.0,2002.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03085,0.03085,0.03085,0.03085,,,,,,,,,,,,Natural Gas,55226.0,31.8907,-96.1131,,,,,,,,,3.26102283606551,117.0,POINT (-96.1131 31.8907),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,47.382,15211.382836816363,59.6,0.0,13170.0,3.5999999999999996,27.066320328327407,1,0.0,1,1,False,False,False,False,55226+GT3
359,Freestone Energy Center,55226_G_GT4,55226,G,GT4,4195.0,Combined Cycle,,ERC_REST,Texas,48,Freestone,161,48161,149.0,7196.0,2002.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03085,0.03085,0.03085,0.03085,,,,,,,,,,,,Natural Gas,55226.0,31.8907,-96.1131,,,,,,,,,3.26102283606551,117.0,POINT (-96.1131 31.8907),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,47.382,15211.382836816363,59.6,0.0,13170.0,3.5999999999999996,27.066320328327407,1,0.0,1,1,False,False,False,False,55226+GT4
360,Freestone Energy Center,55226_G_ST3,55226,G,ST3,,Combined Cycle,,ERC_REST,Texas,48,Freestone,161,48161,177.0,7196.0,2002.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03113,0.03113,0.03113,0.03113,,,,,,,,,,,,Natural Gas,55226.0,31.8907,-96.1131,,,,,,,,,3.26102283606551,117.0,POINT (-96.1131 31.8907),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,56.286,18069.897732325477,70.8,0.0,13170.0,3.5999999999999996,27.066320328327407,1,0.0,1,1,False,False,False,False,55226+ST3
361,Freestone Energy Center,55226_G_ST6,55226,G,ST6,,Combined Cycle,,ERC_REST,Texas,48,Freestone,161,48161,172.0,7196.0,2002.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03085,0.03085,0.03085,0.03085,,,,,,,,,,,,Natural Gas,55226.0,31.8907,-96.1131,,,,,,,,,3.26102283606551,117.0,POINT (-96.1131 31.8907),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,54.696,17559.448643841708,68.8,0.0,13170.0,3.5999999999999996,27.066320328327407,1,0.0,1,1,False,False,False,False,55226+ST6
362,Jack County,55230_G_CT1,55230,G,CT1,4236.0,Combined Cycle,,ERC_REST,Texas,48,Wise,497,48497,165.0,7177.0,2006.0,9999,,,N,Natural Gas,,,,DLNB + NH3,SCR,,,,,,,,,0.02244,0.02244,0.02244,0.02244,,,,,,,,,,,,Natural Gas,55230.0,33.101,-97.9574,,,,,,,,,3.26102283606551,117.0,POINT (-97.95740000000001 33.101),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,52.47,16844.81991996443,66.0,0.0,13170.0,3.5999999999999996,27.004360894442165,1,0.0,1,1,False,False,False,False,55230+CT1
363,Jack County,55230_G_CT2,55230,G,CT2,4237.0,Combined Cycle,,ERC_REST,Texas,48,Wise,497,48497,165.0,7177.0,2006.0,9999,,,N,Natural Gas,,,,DLNB + NH3,SCR,,,,,,,,,0.02244,0.02244,0.02244,0.02244,,,,,,,,,,,,Natural Gas,55230.0,33.101,-97.9574,,,,,,,,,3.26102283606551,117.0,POINT (-97.95740000000001 33.101),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,52.47,16844.81991996443,66.0,0.0,13170.0,3.5999999999999996,27.004360894442165,1,0.0,1,1,False,False,False,False,55230+CT2
364,Jack County,55230_G_CT3,55230,G,CT3,90582.0,Combined Cycle,,ERC_REST,Texas,48,Wise,497,48497,165.0,7177.0,2011.0,9999,,,N,Natural Gas,,,,DLNB + NH3,SCR,,,,,,,,,0.01015,0.01015,0.01015,0.01015,,,,,,,,,,,,Natural Gas,55230.0,33.101,-97.9574,,,,,,,,,3.26102283606551,117.0,POINT (-97.95740000000001 33.101),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,52.47,16844.81991996443,66.0,0.0,13170.0,3.5999999999999996,27.004360894442165,1,0.0,1,1,False,False,False,False,55230+CT3
365,Jack County,55230_G_CT4,55230,G,CT4,90583.0,Combined Cycle,,ERC_REST,Texas,48,Wise,497,48497,165.0,7177.0,2011.0,9999,,,N,Natural Gas,,,,DLNB + NH3,SCR,,,,,,,,,0.01015,0.01015,0.01015,0.01015,,,,,,,,,,,,Natural Gas,55230.0,33.101,-97.9574,,,,,,,,,3.26102283606551,117.0,POINT (-97.95740000000001 33.101),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,52.47,16844.81991996443,66.0,0.0,13170.0,3.5999999999999996,27.004360894442165,1,0.0,1,1,False,False,False,False,55230+CT4
366,Jack County,55230_G_ST1,55230,G,ST1,,Combined Cycle,,ERC_REST,Texas,48,Wise,497,48497,290.5,7177.0,2006.0,9999,,,N,Natural Gas,,,,DLNB + NH3,SCR,2006.0,,,,,,,,0.02244,0.02244,0.02244,0.02244,,,,,,,,,,,,Natural Gas,55230.0,33.101,-97.9574,,,,,,,,,3.26102283606551,117.0,POINT (-97.95740000000001 33.101),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,92.379,29657.092040907068,116.2,0.0,13170.0,3.5999999999999996,27.004360894442165,1,0.0,1,1,False,False,False,False,55230+ST1
367,Jack County,55230_G_ST2,55230,G,ST2,,Combined Cycle,,ERC_REST,Texas,48,Wise,497,48497,290.5,7177.0,2011.0,9999,,,N,Natural Gas,,,,DLNB + NH3,SCR,2011.0,,,,,,,,0.01015,0.01015,0.01015,0.01015,,,,,,,,,,,,Natural Gas,55230.0,33.101,-97.9574,,,,,,,,,3.26102283606551,117.0,POINT (-97.95740000000001 33.101),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,92.379,29657.092040907068,116.2,0.0,13170.0,3.5999999999999996,27.004360894442165,1,0.0,1,1,False,False,False,False,55230+ST2
368,Wise County Power LLC,55320_G_GT1,55320,G,GT1,8524.0,Combined Cycle,,ERC_REST,Texas,48,Wise,497,48497,225.0,7398.0,2004.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.01943,0.01943,0.01943,0.01943,,,,,,,,,,,,Natural Gas,55320.0,33.0583,-97.9103,,,,,,,,,3.26102283606551,117.0,POINT (-97.91030000000001 33.0583),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,71.55,22970.208981769676,90.0,0.0,13170.0,3.5999999999999996,27.72504694121264,1,0.0,1,1,False,False,False,False,55320+GT1
369,Wise County Power LLC,55320_G_GT2,55320,G,GT2,8526.0,Combined Cycle,,ERC_REST,Texas,48,Wise,497,48497,225.0,7398.0,2004.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.01943,0.01943,0.01943,0.01943,,,,,,,,,,,,Natural Gas,55320.0,33.0583,-97.9103,,,,,,,,,3.26102283606551,117.0,POINT (-97.91030000000001 33.0583),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,71.55,22970.208981769676,90.0,0.0,13170.0,3.5999999999999996,27.72504694121264,1,0.0,1,1,False,False,False,False,55320+GT2
370,Wise County Power LLC,55320_G_ST1,55320,G,ST1,,Combined Cycle,,ERC_REST,Texas,48,Wise,497,48497,230.0,7398.0,2004.0,9999,,,N,Natural Gas,,,,DLNB + NH3,SCR,2004.0,,,,,,,,0.01943,0.01943,0.01943,0.01943,,,,,,,,,,,,Natural Gas,55320.0,33.0583,-97.9103,,,,,,,,,3.26102283606551,117.0,POINT (-97.91030000000001 33.0583),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,73.14,23480.658070253445,92.0,0.0,13170.0,3.5999999999999996,27.72504694121264,1,0.0,1,1,False,False,False,False,55320+ST1
371,Forney Energy Center,55480_G_ST1,55480,G,ST1,,Combined Cycle,,ERC_REST,Texas,48,Kaufman,257,48257,415.0,7610.0,2003.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03304,0.03304,0.03304,0.03304,,,,,,,,,,,,Natural Gas,55480.0,32.7563,-96.4916,,,,,,,,,3.26102283606551,117.0,POINT (-96.49160000000001 32.7563),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,131.97,42367.27434415295,166.0,0.0,13170.0,3.5999999999999996,28.416383782458524,1,0.0,1,1,False,False,False,False,55480+ST1
372,Forney Energy Center,55480_G_ST2,55480,G,ST2,,Combined Cycle,,ERC_REST,Texas,48,Kaufman,257,48257,415.0,7610.0,2003.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03179,0.03179,0.03179,0.03179,,,,,,,,,,,,Natural Gas,55480.0,32.7563,-96.4916,,,,,,,,,3.26102283606551,117.0,POINT (-96.49160000000001 32.7563),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,131.97,42367.27434415295,166.0,0.0,13170.0,3.5999999999999996,28.416383782458524,1,0.0,1,1,False,False,False,False,55480+ST2
373,Forney Energy Center,55480_G_U1,55480,G,U1,4853.0,Combined Cycle,,ERC_REST,Texas,48,Kaufman,257,48257,168.0,7610.0,2003.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03304,0.03304,0.03304,0.03304,,,,,,,,,,,,Natural Gas,55480.0,32.7563,-96.4916,,,,,,,,,3.26102283606551,117.0,POINT (-96.49160000000001 32.7563),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,53.424,17151.089373054692,67.2,0.0,13170.0,3.5999999999999996,28.416383782458524,1,0.0,1,1,False,False,False,False,55480+U1
374,Forney Energy Center,55480_G_U2,55480,G,U2,4854.0,Combined Cycle,,ERC_REST,Texas,48,Kaufman,257,48257,168.0,7610.0,2003.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03304,0.03304,0.03304,0.03304,,,,,,,,,,,,Natural Gas,55480.0,32.7563,-96.4916,,,,,,,,,3.26102283606551,117.0,POINT (-96.49160000000001 32.7563),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,53.424,17151.089373054692,67.2,0.0,13170.0,3.5999999999999996,28.416383782458524,1,0.0,1,1,False,False,False,False,55480+U2
375,Forney Energy Center,55480_G_U3,55480,G,U3,4855.0,Combined Cycle,,ERC_REST,Texas,48,Kaufman,257,48257,168.0,7610.0,2003.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03304,0.03304,0.03304,0.03304,,,,,,,,,,,,Natural Gas,55480.0,32.7563,-96.4916,,,,,,,,,3.26102283606551,117.0,POINT (-96.49160000000001 32.7563),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,53.424,17151.089373054692,67.2,0.0,13170.0,3.5999999999999996,28.416383782458524,1,0.0,1,1,False,False,False,False,55480+U3
376,Forney Energy Center,55480_G_U4,55480,G,U4,4856.0,Combined Cycle,,ERC_REST,Texas,48,Kaufman,257,48257,168.0,7610.0,2003.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03179,0.03179,0.03179,0.03179,,,,,,,,,,,,Natural Gas,55480.0,32.7563,-96.4916,,,,,,,,,3.26102283606551,117.0,POINT (-96.49160000000001 32.7563),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,53.424,17151.089373054692,67.2,0.0,13170.0,3.5999999999999996,28.416383782458524,1,0.0,1,1,False,False,False,False,55480+U4
377,Forney Energy Center,55480_G_U5,55480,G,U5,4857.0,Combined Cycle,,ERC_REST,Texas,48,Kaufman,257,48257,168.0,7610.0,2003.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03179,0.03179,0.03179,0.03179,,,,,,,,,,,,Natural Gas,55480.0,32.7563,-96.4916,,,,,,,,,3.26102283606551,117.0,POINT (-96.49160000000001 32.7563),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,53.424,17151.089373054692,67.2,0.0,13170.0,3.5999999999999996,28.416383782458524,1,0.0,1,1,False,False,False,False,55480+U5
378,Forney Energy Center,55480_G_U6,55480,G,U6,4858.0,Combined Cycle,,ERC_REST,Texas,48,Kaufman,257,48257,168.0,7610.0,2003.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03179,0.03179,0.03179,0.03179,,,,,,,,,,,,Natural Gas,55480.0,32.7563,-96.4916,,,,,,,,,3.26102283606551,117.0,POINT (-96.49160000000001 32.7563),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,53.424,17151.089373054692,67.2,0.0,13170.0,3.5999999999999996,28.416383782458524,1,0.0,1,1,False,False,False,False,55480+U6
380,Sandy Creek Energy Station,56611_B_S01,56611,B,S01,90551.0,Coal Steam,,ERC_REST,Texas,48,Mclennan,309,48309,940.0,9256.0,2013.0,9999,wall,dry,N,Subbituminous,Dry Scrubber,2013.0,0.9,LNB + OFA,SCR,2013.0,,B,,ACI,2013.0,,0.1,0.04783,0.04783,0.04783,0.04783,0.1,0.1,0.1,0.99,,,,,,,,Subbituminous,56611.0,31.474378,-96.957149,,,,,,,,,1.7568728288292519,214.3,POINT (-96.957149 31.474378),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,12.0,168.26,95964.42863494887,376.0,0.0,37800.0,4.47,20.731614903643557,1,0.0,1,1,False,False,False,False,56611+S01
387,Panda Temple Power Station,58001_G_CTG-1,58001,G,CTG-1,90804.0,Combined Cycle,,ERC_REST,Texas,48,Bell,27,48027,211.0,7083.0,2014.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.00924,0.00924,0.00924,0.00924,,,,,,,,,,,,Natural Gas,58001.0,31.055833,-97.317222,,,,,,,,,3.26102283606551,117.0,POINT (-97.317222 31.055833),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,67.098,21540.951534015116,84.4,0.0,13170.0,3.5999999999999996,26.697824747852003,1,0.0,1,1,False,False,False,False,58001+CTG-1
388,Panda Temple Power Station,58001_G_CTG-2,58001,G,CTG-2,90806.0,Combined Cycle,,ERC_REST,Texas,48,Bell,27,48027,211.0,7083.0,2014.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.00924,0.00924,0.00924,0.00924,,,,,,,,,,,,Natural Gas,58001.0,31.055833,-97.317222,,,,,,,,,3.26102283606551,117.0,POINT (-97.317222 31.055833),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,67.098,21540.951534015116,84.4,0.0,13170.0,3.5999999999999996,26.697824747852003,1,0.0,1,1,False,False,False,False,58001+CTG-2
389,Panda Temple Power Station,58001_G_CTG-3,58001,G,CTG-3,90807.0,Combined Cycle,,ERC_REST,Texas,48,Bell,27,48027,211.0,7050.0,2015.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.00737,0.00737,0.00737,0.00737,,,,,,,,,,,,Natural Gas,58001.0,31.055833,-97.317222,,,,,,,,,3.26102283606551,117.0,POINT (-97.317222 31.055833),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,67.098,21540.951534015116,84.4,0.0,13170.0,3.5999999999999996,26.590210994261845,1,0.0,1,1,False,False,False,False,58001+CTG-3
390,Panda Temple Power Station,58001_G_CTG-4,58001,G,CTG-4,90808.0,Combined Cycle,,ERC_REST,Texas,48,Bell,27,48027,211.0,7050.0,2015.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.00737,0.00737,0.00737,0.00737,,,,,,,,,,,,Natural Gas,58001.0,31.055833,-97.317222,,,,,,,,,3.26102283606551,117.0,POINT (-97.317222 31.055833),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,67.098,21540.951534015116,84.4,0.0,13170.0,3.5999999999999996,26.590210994261845,1,0.0,1,1,False,False,False,False,58001+CTG-4
391,Panda Temple Power Station,58001_G_STG-1,58001,G,STG-1,,Combined Cycle,,ERC_REST,Texas,48,Bell,27,48027,312.0,7083.0,2014.0,9999,,,N,Natural Gas,,,,DLNB,SCR,2014.0,,,,,,,,0.00924,0.00924,0.00924,0.00924,,,,,,,,,,,,Natural Gas,58001.0,31.055833,-97.317222,,,,,,,,,3.26102283606551,117.0,POINT (-97.317222 31.055833),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,99.21600000000001,31852.023121387283,124.80000000000001,0.0,13170.0,3.5999999999999996,26.697824747852003,1,0.0,1,1,False,False,False,False,58001+STG-1
392,Panda Temple Power Station,58001_G_STG-2,58001,G,STG-2,,Combined Cycle,,ERC_REST,Texas,48,Bell,27,48027,312.0,7050.0,2015.0,9999,,,N,Natural Gas,,,,DLNB,SCR,2015.0,,,,,,,,0.00737,0.00737,0.00737,0.00737,,,,,,,,,,,,Natural Gas,58001.0,31.055833,-97.317222,,,,,,,,,3.26102283606551,117.0,POINT (-97.317222 31.055833),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,99.21600000000001,31852.023121387283,124.80000000000001,0.0,13170.0,3.5999999999999996,26.590210994261845,1,0.0,1,1,False,False,False,False,58001+STG-2
393,Panda Sherman Power Station,58005_G_CTG-1,58005,G,CTG-1,90809.0,Combined Cycle,,ERC_REST,Texas,48,Grayson,181,48181,204.0,7189.0,2014.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.00685,0.00685,0.00685,0.00685,,,,,,,,,,,,Natural Gas,58005.0,33.582573,-96.617893,,,,,,,,,3.26102283606551,117.0,POINT (-96.617893 33.582573),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,64.872,20826.322810137837,81.60000000000001,0.0,13170.0,3.5999999999999996,27.043493168474953,1,0.0,1,1,False,False,False,False,58005+CTG-1
394,Panda Sherman Power Station,58005_G_CTG-2,58005,G,CTG-2,90810.0,Combined Cycle,,ERC_REST,Texas,48,Grayson,181,48181,204.0,7189.0,2014.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.00685,0.00685,0.00685,0.00685,,,,,,,,,,,,Natural Gas,58005.0,33.582573,-96.617893,,,,,,,,,3.26102283606551,117.0,POINT (-96.617893 33.582573),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,64.872,20826.322810137837,81.60000000000001,0.0,13170.0,3.5999999999999996,27.043493168474953,1,0.0,1,1,False,False,False,False,58005+CTG-2
